Timestamp,Device_ID,Source_IP,Destination_IP,Packet_Count,Bytes_Transferred,Duration,Protocol,Source_Port,Destination_Port,Label
2026-02-17T09:26:54.521Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,33,2612,3202,tcp,52906,80,0
2026-02-17T09:26:59.561Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,22,4553,3207,tcp,54797,80,0
2026-02-17T09:27:04.638Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,47,2177,3212,tcp,60880,80,0
2026-02-17T09:27:09.670Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,34,872,3217,tcp,59580,80,0
2026-02-17T10:10:50.904Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,12,1687,0,tcp,57155,80,0
2026-02-17T10:10:55.799Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,31,4549,5,tcp,63184,80,0
2026-02-17T10:11:00.838Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,33,2053,10,tcp,60035,80,0
2026-02-17T10:11:05.920Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,47,2386,15,tcp,60541,80,0
2026-02-17T10:11:11.008Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,34,2095,20,tcp,59924,80,0
2026-02-17T10:11:16.035Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,24,4490,25,tcp,49942,80,0
2026-02-17T10:11:20.986Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,33,4353,30,tcp,57923,80,0
2026-02-17T10:11:26.021Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,47,3081,35,tcp,54439,80,0
2026-02-17T10:11:31.058Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,22,4855,40,tcp,53305,80,0
2026-02-17T10:11:36.094Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,38,3808,45,tcp,55475,80,0
2026-02-17T10:11:41.133Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,22,826,50,tcp,56932,80,0
2026-02-17T10:11:46.176Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,12,3425,55,tcp,57310,80,0
2026-02-17T10:11:51.268Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,20,3634,60,tcp,60913,80,0
2026-02-17T10:11:56.302Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,31,3454,65,tcp,58119,80,0
2026-02-17T10:12:01.364Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,28,2015,70,tcp,51664,80,0
2026-02-17T10:12:06.877Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,43,1220,75,tcp,54077,80,0
2026-02-17T10:12:11.577Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,37,2453,80,tcp,65404,80,0
2026-02-17T10:12:16.542Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,29,4242,85,tcp,51981,80,0
2026-02-17T10:12:21.601Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,19,3281,90,tcp,56207,80,0
2026-02-17T10:12:26.644Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,47,3517,95,tcp,55794,80,0
2026-02-17T10:12:31.891Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,28,1510,100,tcp,54660,80,0
2026-02-17T10:12:36.844Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,11,4593,106,tcp,63558,80,0
2026-02-17T10:12:41.793Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,47,4635,111,tcp,60097,80,0
2026-02-17T10:12:46.826Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,13,920,116,tcp,59285,80,0
2026-02-17T10:12:51.892Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,32,3109,121,tcp,58989,80,0
2026-02-17T10:12:56.927Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,43,2410,126,tcp,57828,80,0
2026-02-17T10:13:01.964Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,21,3743,131,tcp,65333,80,0
2026-02-17T10:13:07.069Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,16,1569,136,tcp,59423,80,0
2026-02-17T10:13:12.041Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,37,3640,141,tcp,61122,80,0
2026-02-17T10:13:17.167Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,45,1732,146,tcp,53362,80,0
2026-02-17T10:13:22.103Z,ESP8266_NORMAL,10.64.233.72,10.64.233.181,12,796,151,tcp,50000,80,0
2026-02-17T10:15:35.946Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,880,56355,0,tcp,60580,42868,1
2026-02-17T10:15:37.834Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1306,98748,2,tcp,56389,44624,1
2026-02-17T10:15:39.883Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1377,99022,4,tcp,61855,24191,1
2026-02-17T10:15:41.867Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,872,102310,6,tcp,52479,12696,1
2026-02-17T10:15:43.898Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,994,97555,8,tcp,53719,22200,1
2026-02-17T10:15:45.944Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,885,55883,10,tcp,62152,45735,1
2026-02-17T10:15:47.995Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1167,61490,12,tcp,50596,18506,1
2026-02-17T10:15:49.977Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,945,131617,14,tcp,54560,10797,1
2026-02-17T10:15:52.011Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1226,126142,16,tcp,61497,33611,1
2026-02-17T10:15:54.056Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,256,4746,18,tcp,54410,765,1
2026-02-17T10:15:56.110Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,295,1116,20,tcp,40728,220,1
2026-02-17T10:15:57.468Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,16,1258,0,tcp,49512,80,0
2026-02-17T10:15:58.457Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,185,1023,22,tcp,31156,955,1
2026-02-17T10:16:00.148Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,207,1553,24,tcp,28755,260,1
2026-02-17T10:16:02.260Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,245,2568,26,tcp,40462,369,1
2026-02-17T10:16:02.460Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,40,2175,5,tcp,57927,80,0
2026-02-17T10:16:04.200Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,187,4160,28,tcp,33954,344,1
2026-02-17T10:16:06.285Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,117,1764,30,tcp,39996,594,1
2026-02-17T10:16:07.491Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,44,3235,10,tcp,65410,80,0
2026-02-17T10:16:08.270Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,150,2841,32,tcp,41330,334,1
2026-02-17T10:16:10.310Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,245,4153,34,tcp,24736,567,1
2026-02-17T10:16:12.344Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,287,4252,36,tcp,29924,112,1
2026-02-17T10:16:12.521Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,31,1787,15,tcp,65099,80,0
2026-02-17T10:16:14.430Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1805,164606,38,tcp,49320,21163,1
2026-02-17T10:16:16.489Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1603,100246,40,tcp,63396,37391,1
2026-02-17T10:16:17.551Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,15,1649,20,tcp,64845,80,0
2026-02-17T10:16:18.434Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1601,97151,42,tcp,57010,43546,1
2026-02-17T10:16:20.478Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1497,161848,44,tcp,51892,33704,1
2026-02-17T10:16:22.519Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,850,172789,46,tcp,62325,45186,1
2026-02-17T10:16:22.598Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,15,1522,25,tcp,64365,80,0
2026-02-17T10:16:24.651Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1648,126408,48,tcp,63768,22027,1
2026-02-17T10:16:26.536Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1235,127172,50,tcp,49365,60389,1
2026-02-17T10:16:27.664Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,28,2986,30,tcp,56508,80,0
2026-02-17T10:16:28.661Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1973,102652,52,tcp,53953,11667,1
2026-02-17T10:16:30.732Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1402,193494,54,tcp,64104,26869,1
2026-02-17T10:16:32.795Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1300,115184,56,tcp,54824,38415,1
2026-02-17T10:16:32.932Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,29,2996,35,tcp,58203,80,0
2026-02-17T10:16:34.677Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,761,66742,58,tcp,49170,57244,1
2026-02-17T10:16:36.717Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,271,97587,60,tcp,53307,8806,1
2026-02-17T10:16:37.816Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,41,4410,40,tcp,57885,80,0
2026-02-17T10:16:38.713Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,929,70940,62,tcp,50554,48278,1
2026-02-17T10:16:40.749Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,538,81526,64,tcp,59702,39227,1
2026-02-17T10:16:42.816Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,748,32302,67,tcp,64483,17188,1
2026-02-17T10:16:42.870Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,27,2349,45,tcp,62472,80,0
2026-02-17T10:16:44.800Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,452,23692,69,tcp,58754,41645,1
2026-02-17T10:16:46.832Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,730,35924,71,tcp,63788,52028,1
2026-02-17T10:16:47.924Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,42,1794,50,tcp,54902,80,0
2026-02-17T10:16:48.865Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,816,86812,73,tcp,50218,18928,1
2026-02-17T10:16:50.959Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,505,97779,75,tcp,62148,2211,1
2026-02-17T10:16:52.965Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,252,72646,77,tcp,57402,61460,1
2026-02-17T10:16:52.967Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,15,3462,55,tcp,49328,80,0
2026-02-17T10:16:54.950Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1225,57567,79,tcp,61829,27081,1
2026-02-17T10:16:56.981Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,894,135387,81,tcp,59966,64759,1
2026-02-17T10:16:58.002Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,21,1415,60,tcp,54702,80,0
2026-02-17T10:16:59.029Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,517,90944,83,tcp,51991,27361,1
2026-02-17T10:17:01.067Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1228,139606,85,tcp,62894,58007,1
2026-02-17T10:17:03.036Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,30,2533,65,tcp,62923,80,0
2026-02-17T10:17:03.097Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1485,120522,87,tcp,49195,58458,1
2026-02-17T10:17:05.129Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,796,67884,89,tcp,51990,30124,1
2026-02-17T10:17:07.233Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,590,99047,91,tcp,49656,42882,1
2026-02-17T10:17:08.118Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,18,1714,70,tcp,58607,80,0
2026-02-17T10:17:09.348Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1086,74480,93,tcp,53354,18235,1
2026-02-17T10:17:11.388Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1310,74943,95,tcp,60997,22375,1
2026-02-17T10:17:13.164Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,10,3901,75,tcp,57298,80,0
2026-02-17T10:17:13.243Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1496,56292,97,tcp,54555,24211,1
2026-02-17T10:17:15.275Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,248,1166,99,tcp,11230,372,1
2026-02-17T10:17:17.361Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,123,1814,101,tcp,36331,352,1
2026-02-17T10:17:18.310Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,18,3019,80,tcp,62457,80,0
2026-02-17T10:17:19.486Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,217,1878,103,tcp,49994,557,1
2026-02-17T10:17:21.418Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,203,3001,105,tcp,2529,645,1
2026-02-17T10:17:23.324Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,24,1749,85,tcp,56329,80,0
2026-02-17T10:17:23.497Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,138,2254,107,tcp,48110,817,1
2026-02-17T10:17:25.470Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,273,4761,109,tcp,20348,653,1
2026-02-17T10:17:27.514Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,231,3292,111,tcp,16987,403,1
2026-02-17T10:17:28.850Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,16,2433,90,tcp,52243,80,0
2026-02-17T10:17:29.842Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,286,4868,113,tcp,41224,798,1
2026-02-17T10:17:31.585Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,288,4810,115,tcp,14551,929,1
2026-02-17T10:17:33.370Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,34,3053,95,tcp,56190,80,0
2026-02-17T10:17:33.540Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,171,4842,117,tcp,37725,908,1
2026-02-17T10:17:35.647Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1939,142945,119,tcp,57947,4770,1
2026-02-17T10:17:37.701Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1430,160102,121,tcp,64510,30015,1
2026-02-17T10:17:38.721Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,28,3929,100,tcp,53590,80,0
2026-02-17T10:17:39.655Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1017,186894,123,tcp,55165,58865,1
2026-02-17T10:17:41.681Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1437,172076,125,tcp,54423,10328,1
2026-02-17T10:17:43.421Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,47,1511,106,tcp,49260,80,0
2026-02-17T10:17:43.742Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1142,97349,127,tcp,52373,59065,1
2026-02-17T10:17:46.002Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1085,154557,129,tcp,56477,59811,1
2026-02-17T10:17:47.729Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1546,190314,131,tcp,65516,52230,1
2026-02-17T10:17:48.415Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,19,4389,111,tcp,53625,80,0
2026-02-17T10:17:49.828Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1871,111376,133,tcp,51751,15221,1
2026-02-17T10:17:51.771Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1069,83282,135,tcp,57380,55267,1
2026-02-17T10:17:53.525Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,23,4699,116,tcp,58523,80,0
2026-02-17T10:17:53.857Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1338,83476,138,tcp,53239,5821,1
2026-02-17T10:17:55.822Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,839,66883,140,tcp,59584,12071,1
2026-02-17T10:17:57.802Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,205,88592,142,tcp,54352,42983,1
2026-02-17T10:17:58.517Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,28,4199,121,tcp,63422,80,0
2026-02-17T10:17:59.839Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,897,29526,144,tcp,57600,53353,1
2026-02-17T10:18:01.874Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,886,24327,146,tcp,58292,57829,1
2026-02-17T10:18:03.656Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,48,3240,126,tcp,62392,80,0
2026-02-17T10:18:04.271Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,423,28470,148,tcp,59741,49390,1
2026-02-17T10:18:05.931Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,697,81998,150,tcp,53551,41720,1
2026-02-17T10:18:07.961Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,297,97128,152,tcp,60688,21505,1
2026-02-17T10:18:08.724Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,24,4776,131,tcp,60471,80,0
2026-02-17T10:18:10.022Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,978,93610,154,tcp,51233,7750,1
2026-02-17T10:18:12.014Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,539,87309,156,tcp,57730,49032,1
2026-02-17T10:18:14.208Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,340,73465,158,tcp,50150,1468,1
2026-02-17T10:18:16.141Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1310,103104,160,tcp,50705,20224,1
2026-02-17T10:18:18.202Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,553,87450,162,tcp,51743,35200,1
2026-02-17T10:18:18.216Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,26,2138,0,tcp,49783,80,0
2026-02-17T10:18:20.217Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,564,52209,164,tcp,63102,54613,1
2026-02-17T10:18:22.303Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1220,93583,166,tcp,53834,47161,1
2026-02-17T10:18:23.156Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,25,1833,5,tcp,60458,80,0
2026-02-17T10:18:24.303Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,825,104227,168,tcp,61890,30444,1
2026-02-17T10:18:26.288Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,781,145566,170,tcp,64733,62371,1
2026-02-17T10:18:28.042Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,18,2759,10,tcp,56709,80,0
2026-02-17T10:18:28.351Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1223,80570,172,tcp,63753,48722,1
2026-02-17T10:18:30.464Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1163,114530,174,tcp,50362,20346,1
2026-02-17T10:18:32.396Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1406,79611,176,tcp,53350,33854,1
2026-02-17T10:18:33.103Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,39,4177,15,tcp,50427,80,0
2026-02-17T10:18:34.427Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,502,111948,178,tcp,52557,3064,1
2026-02-17T10:18:36.482Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,290,1905,180,tcp,39382,38,1
2026-02-17T10:18:38.168Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,10,1909,20,tcp,50814,80,0
2026-02-17T10:18:38.428Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,167,3748,182,tcp,55494,128,1
2026-02-17T10:18:40.465Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,148,3922,184,tcp,27624,599,1
2026-02-17T10:18:42.566Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,156,4428,186,tcp,54302,649,1
2026-02-17T10:18:43.199Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,49,1185,25,tcp,58998,80,0
2026-02-17T10:18:44.508Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,225,4723,188,tcp,50302,452,1
2026-02-17T10:18:46.560Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,226,3744,190,tcp,33364,717,1
2026-02-17T10:18:48.233Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,12,3079,30,tcp,51890,80,0
2026-02-17T10:18:48.547Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,105,3522,192,tcp,48466,729,1
2026-02-17T10:18:50.627Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,241,1113,194,tcp,56018,798,1
2026-02-17T10:18:52.610Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,251,1734,196,tcp,22388,976,1
2026-02-17T10:18:53.262Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,43,3314,35,tcp,50132,80,0
2026-02-17T10:18:54.647Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,183,3950,198,tcp,23824,230,1
2026-02-17T10:18:56.683Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1172,118981,200,tcp,56304,21367,1
2026-02-17T10:18:58.340Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,30,1918,40,tcp,51072,80,0
2026-02-17T10:18:58.879Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1272,171586,202,tcp,62336,1834,1
2026-02-17T10:19:00.763Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1083,98000,204,tcp,61141,20161,1
2026-02-17T10:19:02.798Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1413,172166,207,tcp,49567,10007,1
2026-02-17T10:19:03.378Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,44,2435,45,tcp,64109,80,0
2026-02-17T10:19:04.890Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1821,94736,209,tcp,60011,14917,1
2026-02-17T10:19:06.850Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1328,197571,211,tcp,54349,14369,1
2026-02-17T10:19:08.422Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,12,3739,50,tcp,62188,80,0
2026-02-17T10:19:08.882Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1776,187907,213,tcp,54993,60714,1
2026-02-17T10:19:10.903Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1505,120233,215,tcp,53667,39832,1
2026-02-17T10:19:12.934Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1101,190595,217,tcp,62796,50093,1
2026-02-17T10:19:13.451Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,21,3299,55,tcp,59741,80,0
2026-02-17T10:19:15.014Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1842,119625,219,tcp,54054,42455,1
2026-02-17T10:19:17.524Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,833,75798,221,tcp,62900,343,1
2026-02-17T10:19:18.593Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,11,2091,60,tcp,53481,80,0
2026-02-17T10:19:19.044Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,436,99908,223,tcp,55336,28990,1
2026-02-17T10:19:21.293Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,299,50273,225,tcp,61787,29515,1
2026-02-17T10:19:23.038Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,769,86905,227,tcp,51153,27380,1
2026-02-17T10:19:23.531Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,16,883,65,tcp,52193,80,0
2026-02-17T10:19:25.069Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,850,78188,229,tcp,49567,59685,1
2026-02-17T10:19:27.472Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,461,56021,231,tcp,58067,49573,1
2026-02-17T10:19:28.569Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,19,3502,70,tcp,64507,80,0
2026-02-17T10:19:29.101Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,993,23454,233,tcp,62130,10286,1
2026-02-17T10:19:31.209Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,853,97698,235,tcp,52807,2887,1
2026-02-17T10:19:33.163Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,610,62956,237,tcp,49599,57390,1
2026-02-17T10:19:33.602Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,20,1124,75,tcp,55737,80,0
2026-02-17T10:19:35.205Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,291,34940,239,tcp,51437,6634,1
2026-02-17T10:19:37.273Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1444,67788,241,tcp,52760,40256,1
2026-02-17T10:19:39.168Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,18,4855,80,tcp,57394,80,0
2026-02-17T10:19:39.310Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1277,113146,243,tcp,58638,38146,1
2026-02-17T10:19:41.382Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1391,72184,245,tcp,49405,45053,1
2026-02-17T10:19:43.424Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1019,144063,247,tcp,49805,34710,1
2026-02-17T10:19:43.702Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,42,2587,85,tcp,64010,80,0
2026-02-17T10:19:45.379Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1409,127118,249,tcp,63185,65319,1
2026-02-17T10:19:47.361Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1254,67563,251,tcp,57289,26872,1
2026-02-17T10:19:48.794Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,16,2280,90,tcp,56605,80,0
2026-02-17T10:19:49.537Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,649,51934,253,tcp,63003,58892,1
2026-02-17T10:19:51.478Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1392,101035,255,tcp,62116,2033,1
2026-02-17T10:19:53.589Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,1059,63269,257,tcp,57679,41116,1
2026-02-17T10:19:53.870Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,34,3103,95,tcp,61603,80,0
2026-02-17T10:19:55.932Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,935,113762,259,tcp,57871,14500,1
2026-02-17T10:19:57.554Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,283,1938,261,tcp,57286,4,1
2026-02-17T10:19:58.965Z,ESP8266_NORMAL,10.64.233.236,10.64.233.181,49,3373,100,tcp,62793,80,0
2026-02-17T10:19:59.597Z,ESP8266_MALICIOUS,10.64.233.72,10.64.233.181,288,1431,263,tcp,17172,542,1
